operation_id,club_name,player_name,age,position,club_involved_name,tranfer_details,transfer_movement,transfer_period,fee,year,season,player_status,TRANSFER_TYPE
157560,Al-Wehda FC,Abdullah Al-Jadani,29,Goalkeeper,Al-Hilal SFC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157561,Al-Wehda FC,Fawaz Al-Sagour,24,Right-Back,Al-Shabab FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157562,Al-Wehda FC,Ali Al-Namer,29,Attacking Midfield,Al-Taawoun FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157563,Al-Wehda FC,Craig Goodwin,28,Left Winger,Abha Club,?,out,Summer,0,2020,2020/2021,Active,Sell
157564,Al-Wehda FC,Faris Abdi,21,Left-Back,Al-Qadsiah FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157565,Al-Wehda FC,Mohammed Al-Saiari,27,Centre-Forward,Al-Faisaly FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157566,Al-Wehda FC,Mohamed Al-Otaibi,27,Attacking Midfield,Ohod Club,?,out,Summer,0,2020,2020/2021,Active,Sell
157567,Al-Wehda FC,Mohammed Al-Qarni,31,Defensive Midfield,Al-Batin FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157568,Al-Wehda FC,Rakan Al-Shamlan,22,Right Winger,Al-Nassr FC,"End of loanOct 6, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157569,Al-Wehda FC,Hassan Tambakti,21,Centre-Back,Al-Shabab FC,"End of loanOct 6, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157570,Al-Faisaly FC,Julio Tavarès,31,Centre-Forward,Dijon,€1.00m,in,Summer,1000000,2020,2020/2021,Active,Buy
157571,Al-Faisaly FC,Waleed Al-Ahmed,21,Centre-Back,Al-Hilal SFC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157572,Al-Faisaly FC,Ahmed Ashraf Al-Fiqi,26,Central Midfield,Al-Hilal SFC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157573,Al-Faisaly FC,Alexander Merkel,28,Central Midfield,Heracles Almelo,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157574,Al-Faisaly FC,Shaye Sharahili,30,Defensive Midfield,Al-Qadsiah FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157575,Al-Faisaly FC,Ismail Ahmed Omar,28,Right Winger,Jeddah FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157576,Al-Faisaly FC,Hussain Qasim,23,Left-Back,Al-Ettifaq FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157577,Al-Faisaly FC,Mohammed Jafar Al-Hasawi,31,Goalkeeper,Abha Club,?,in,Summer,0,2020,2020/2021,Active,Buy
157578,Al-Faisaly FC,Taher Al-Hajji,21,Goalkeeper,Al-Adalah FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157579,Al-Faisaly FC,Romain Amalfitano,31,Central Midfield,Dijon,?,in,Summer,0,2020,2020/2021,Active,Buy
157580,Al-Faisaly FC,Hamed Fallatah,27,Defensive Midfield,Al-Nahdah FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157581,Al-Faisaly FC,Mohammed Al-Saiari,27,Centre-Forward,Al-Wehda FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157582,Al-Faisaly FC,Abdulaziz Al-Shereid,26,Central Midfield,Al-Ain FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157583,Al-Faisaly FC,Abdullah Ahmed Al-Hassan,21,Right-Back,Al-Faisaly FC,-,in,Summer,0,2020,2020/2021,Active,Promotion
157584,Al-Faisaly FC,Mohamed Al-Thani,23,Right Winger,Ittihad Club,"End of loanJun 30, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157585,Al-Faisaly FC,Hussien Hawsawi,27,Centre-Back,Al-Taqadom,"End of loanJun 30, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157586,Al-Faisaly FC,Diego Calderón,30,Centre-Forward,Al-Shorta SC,"End of loanJun 30, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157587,Al-Faisaly FC,Awadh Khrees,29,Right-Back,Al-Adalah FC,"End of loanOct 6, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157588,Al-Faisaly FC,Bader Bashir,23,Attacking Midfield,Al-Qadsiah FC,"End of loanSep 20, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157589,Al-Faisaly FC,Hicham Faik,28,Defensive Midfield,Heerenveen,?,in,Summer,0,2020,2020/2021,Active,Buy
157590,Al-Faisaly FC,Aqel Al-Sahbi,33,Centre-Back,Al-Raed SFC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157591,Al-Faisaly FC,William,28,Centre-Forward,Al-Fayha FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157592,Al-Faisaly FC,Ramzi Solan,22,Centre-Forward,Damac FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157593,Al-Faisaly FC,Omar Al-Suhaimi,27,Central Midfield,Al-Ain FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157594,Al-Faisaly FC,Khaleem Hyland,31,Midfield,Al-Batin FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157595,Al-Faisaly FC,Khalid Al-Ghamdi,32,Right-Back,Al-Shabab FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157596,Al-Faisaly FC,Roly Bonevacia,28,Central Midfield,Fujairah SC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157597,Al-Faisaly FC,Raghed Najjar,24,Goalkeeper,Al-Wehda FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157598,Al-Faisaly FC,Saeed Ali,29,Left-Back,Abha Club,?,out,Summer,0,2020,2020/2021,Active,Sell
157599,Al-Faisaly FC,Hussien Hawsawi,27,Centre-Back,Al-Ain FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157600,Al-Faisaly FC,Youssef El Jebli,27,Attacking Midfield,Al-Batin FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157601,Al-Faisaly FC,Mishari Al-Thmali,28,Right Midfield,Al-Tai FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157602,Al-Faisaly FC,Mohamed Al-Thani,23,Right Winger,Ohod Club,?,out,Summer,0,2020,2020/2021,Active,Sell
157603,Al-Faisaly FC,Bader Bashir,23,Attacking Midfield,Hajer Club,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157604,Al-Faisaly FC,Hamed Fallatah,28,Defensive Midfield,Al-Tai FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157605,Al-Faisaly FC,Ibrahim Ghaleb,29,Central Midfield,Without Club,-,out,Summer,0,2020,2020/2021,Active,Termination of the contract
157606,Al-Faisaly FC,Mohammed Al-Saiari,27,Centre-Forward,Al-Wehda FC,"End of loanJun 30, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157607,Al-Raed SFC,Nemanja Miletic,29,Centre-Back,Partizan,€550k,in,Summer,550000,2020,2020/2021,Active,Buy
157608,Al-Raed SFC,Nemanja Nikolic,28,Centre-Forward,Partizan,€400k,in,Summer,400000,2020,2020/2021,Active,Buy
157609,Al-Raed SFC,Karim El Berkaoui,24,Centre-Forward,Hassania,€371k,in,Summer,371000,2020,2020/2021,Active,Buy
157610,Al-Raed SFC,Aqel Al-Sahbi,33,Centre-Back,Al-Faisaly FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157611,Al-Raed SFC,Abdulrahman Al-Ghamdi,25,Centre-Forward,Ittihad Club,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157612,Al-Raed SFC,Awadh Faraj,32,Central Midfield,Al-Nassr FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157613,Al-Raed SFC,Mohammed Al-Subaie,24,Defensive Midfield,Al-Ettifaq FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157614,Al-Raed SFC,Khaled Al-Khathalan,25,Left-Back,Abha Club,?,in,Summer,0,2020,2020/2021,Active,Buy
157615,Al-Raed SFC,Abdulfattah Adam,25,Centre-Forward,Al-Nassr FC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157616,Al-Raed SFC,Fawaz Fallatah,31,Centre-Back,Without Club,-,in,Summer,0,2020,2020/2021,Active,Termination of the contract
157617,Al-Raed SFC,Saleh Al-Shehri,26,Centre-Forward,Al-Hilal SFC,"End of loanOct 4, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157618,Al-Raed SFC,Saleh Al-Shehri,26,Centre-Forward,Al-Hilal SFC,€2.26m,out,Summer,2260000,2020,2020/2021,Active,Sell
157619,Al-Raed SFC,Khaled Al-Muqaitib,28,Goalkeeper,Al-Fayha FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157620,Al-Raed SFC,Ahmed Al-Ghamdi,25,Goalkeeper,Ohod Club,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157621,Al-Raed SFC,Mohammed Al-Amri,28,Right-Back,Al-Wehda FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157622,Al-Raed SFC,Mohammed Al-Shoraimi,25,Right-Back,Al-Ain FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157623,Al-Raed SFC,Mohanad Al-Qaydhi,22,Centre-Back,Abha Club,?,out,Summer,0,2020,2020/2021,Active,Sell
157624,Al-Raed SFC,Mohammed Reman,24,Left-Back,Ohod Club,?,out,Summer,0,2020,2020/2021,Active,Sell
157625,Al-Raed SFC,Hussain Al-Nakhli,25,Left Winger,Najran SC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157626,Al-Raed SFC,Raed Al-Ghamdi,26,Centre-Forward,Al-Nassr FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157627,Al-Raed SFC,Fahad Al-Suyayfy,20,Left-Back,Al-Bukiryah FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157628,Al-Raed SFC,Mohammed Al-Dawsari,20,Right-Back,Al-Hilal SFC,"End of loanJun 30, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157629,Al-Raed SFC,Jehad Al-Hussien,36,Attacking Midfield,Retired,-,out,Summer,0,2020,2020/2021,Retired,Retired
157630,Al-Raed SFC,Adnan Al-Salman,36,Right-Back,Al-Hilal SFC,"End of loanJun 30, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157631,Al-Raed SFC,Faisal Al-Darsi,23,Centre-Back,Al-Ahli SFC,"End of loanSep 10, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157632,Al-Ettifaq FC,Walid Azaro,25,Centre-Forward,El Ahly,€620k,in,Summer,620000,2020,2020/2021,Active,Buy
157633,Al-Ettifaq FC,Karol Mets,27,Centre-Back,AIK,€385k,in,Summer,385000,2020,2020/2021,Active,Buy
157634,Al-Ettifaq FC,Hussein Halawani,24,Left-Back,Al-Tai FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157635,Al-Ettifaq FC,Mohamed Al-Haety,24,Goalkeeper,Al-Ettifaq FC,-,in,Summer,0,2020,2020/2021,Active,Promotion
157636,Al-Ettifaq FC,Rayan Al-Bloushi,19,Centre-Forward,Al-Ettifaq FC,-,in,Summer,0,2020,2020/2021,Active,Promotion
157637,Al-Ettifaq FC,Ali Fouad Masrahi,18,Left-Back,Al-Ettifaq FC,-,in,Summer,0,2020,2020/2021,Active,Promotion
157638,Al-Ettifaq FC,Abdulaziz Majrashi,24,Defensive Midfield,Al-Hazem SC,"End of loanJun 30, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157639,Al-Ettifaq FC,Fawaz Al-Torais,23,Left Winger,Al-Hilal SFC,€1.14m,out,Summer,1140000,2020,2020/2021,Active,Sell
157640,Al-Ettifaq FC,Mohammed Al-Subaie,24,Defensive Midfield,Al-Raed SFC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157641,Al-Ettifaq FC,Saleh Jamaan Al-Amri,26,Left Winger,Abha Club,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157642,Al-Ettifaq FC,Abdulaziz Majrashi,24,Defensive Midfield,Damac FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157643,Al-Ettifaq FC,Saad Al-Khairy,25,Right-Back,Al-Batin FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157644,Al-Ettifaq FC,Rayan Al-Bloushi,20,Centre-Forward,Al-Fayha FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157645,Al-Ettifaq FC,Mahar Sharoumah,24,Centre-Forward,Khaleej FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157646,Al-Ettifaq FC,Hussain Qasim,23,Left-Back,Al-Faisaly FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157647,Al-Ettifaq FC,Abdullah Al-Bahri,25,Goalkeeper,Al-Thoqbah,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157648,Al-Ettifaq FC,Omar Al-Senin,25,Right-Back,Without Club,-,out,Summer,0,2020,2020/2021,Active,Termination of the contract
157649,Al-Ettifaq FC,Cédric Yambéré,29,Centre-Back,Without Club,-,out,Summer,0,2020,2020/2021,Active,Termination of the contract
157650,Al-Ettifaq FC,Walid Azaro,25,Centre-Forward,El Ahly,"End of loanJun 30, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157651,Al-Shabab FC,Igor Lichnovsky,26,Centre-Back,CD Cruz Azul,€2.50m,in,Summer,2500000,2020,2020/2021,Active,Buy
157652,Al-Shabab FC,Zaid Al-Bawardi,23,Goalkeeper,Al-Nassr FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157653,Al-Shabab FC,Kahlid Al-Dubaysh,21,Left-Back,Al-Adalah FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157654,Al-Shabab FC,Giedrius Arlauskis,32,Goalkeeper,CFR Cluj,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157655,Al-Shabab FC,Jamal Bajandooh,28,Defensive Midfield,NK Varazdin,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157656,Al-Shabab FC,Éver Banega,32,Central Midfield,Sevilla FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157657,Al-Shabab FC,Khalid Al-Ghamdi,32,Right-Back,Al-Faisaly FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157658,Al-Shabab FC,Nawaf Al-Abed,30,Attacking Midfield,Al-Hilal SFC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157659,Al-Shabab FC,Fawaz Al-Sagour,24,Right-Back,Al-Wehda FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157660,Al-Shabab FC,Fábio Martins,27,Left Winger,SC Braga,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157661,Al-Shabab FC,Arthur Caíke,28,Left Winger,EC Bahia,"End of loanJun 30, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157662,Al-Shabab FC,Moteb Al-Harbi,21,Left-Back,Al-Shabab FC,-,in,Summer,0,2020,2020/2021,Active,Promotion
157663,Al-Shabab FC,Bubacarr Trawally,25,Left Winger,Ajman Club,"End of loanJun 30, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157664,Al-Shabab FC,Mohammed Al-Baqawi,25,Right-Back,Al-Fayha FC,"End of loanOct 6, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157665,Al-Shabab FC,Hassan Al-Qead,22,Left Winger,Abha Club,"End of loanSep 10, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157666,Al-Shabab FC,Hassan Raghfawi,24,Left-Back,Damac FC,"End of loanJun 30, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157667,Al-Shabab FC,Hassan Tambakti,21,Centre-Back,Al-Wehda FC,"End of loanOct 6, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157668,Al-Shabab FC,Mohammed Awaji,25,Goalkeeper,Al-Tai FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157669,Al-Shabab FC,Danilo Asprilla,31,Right Winger,Al-Qadsiah FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157670,Al-Shabab FC,Djamel Eddine Benlamri,30,Centre-Back,Olympique Lyon,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157671,Al-Shabab FC,Mohammed Al-Baqawi,25,Right-Back,Al-Fayha FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157672,Al-Shabab FC,Abdulmajeed Al-Sulaiheem,26,Central Midfield,Al-Nassr FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157673,Al-Shabab FC,Farouk Ben Mustapha,31,Goalkeeper,Esperance,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157674,Al-Shabab FC,Mohammed Attiyah,28,Central Midfield,Damac FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157675,Al-Shabab FC,Abdulmalik Al-Shammari,25,Left-Back,Al-Batin FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157676,Al-Shabab FC,Hassan Raghfawi,25,Left-Back,Al-Batin FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157677,Al-Shabab FC,Abdulelah Al-Shammeri,21,Attacking Midfield,Al-Tai FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157678,Al-Shabab FC,Bubacarr Trawally,25,Left Winger,Ajman Club,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157679,Al-Shabab FC,Hassan Al-Qead,22,Left Winger,Al-Ahli SFC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157680,Al-Shabab FC,Arthur Caíke,28,Left Winger,Cruzeiro,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157681,Al-Shabab FC,Hassan Muath,34,Right-Back,Without Club,-,out,Summer,0,2020,2020/2021,Active,Termination of the contract
157682,Al-Shabab FC,Hassan Al-Raheb,37,Second Striker,Retired,-,out,Summer,0,2020,2020/2021,Retired,Retired
157683,Al-Shabab FC,Muteb Al-Mufarrij,23,Centre-Back,Al-Hilal SFC,"End of loanJun 30, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157684,Al-Batin FC,Fabio Abreu,27,Centre-Forward,Moreirense,€2.50m,in,Summer,2500000,2020,2020/2021,Active,Buy
157685,Al-Batin FC,Saleh Al-Abbas,25,Centre-Forward,Al-Nassr FC,Loan fee:€288k,in,Summer,288000,2020,2020/2021,Active,Loan
157686,Al-Batin FC,Khaleem Hyland,31,Midfield,Al-Faisaly FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157687,Al-Batin FC,Abdulaziz Damdam,25,Central Midfield,Al-Mojzel,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157688,Al-Batin FC,Rakan Al-Shamlan,22,Right Winger,Al-Nassr FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157689,Al-Batin FC,Renato Chaves,30,Centre-Back,Al-Wehda FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157690,Al-Batin FC,Zakaria Al-Sudani,28,Defensive Midfield,Al-Shoalah FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157691,Al-Batin FC,Martín Campaña,31,Goalkeeper,Independiente,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157692,Al-Batin FC,Saad Al-Khairy,25,Right-Back,Al-Ettifaq FC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157693,Al-Batin FC,Xandro Schenk,27,Centre-Back,Twente FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157694,Al-Batin FC,Mohamed Rayhi,26,Left Winger,Sparta R.,?,in,Summer,0,2020,2020/2021,Active,Buy
157695,Al-Batin FC,Youssef El Jebli,27,Attacking Midfield,Al-Faisaly FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157696,Al-Batin FC,Hassan Raghfawi,25,Left-Back,Al-Shabab FC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157697,Al-Batin FC,Mohammed Al-Qarni,31,Defensive Midfield,Al-Wehda FC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157698,Al-Batin FC,Naif Al-Mas,20,Centre-Back,Al-Nassr FC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157699,Al-Batin FC,Abdulmalik Al-Shammari,25,Left-Back,Al-Shabab FC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157700,Al-Batin FC,Nayef Al-Zafiri,38,Centre-Back,Career break,-,in,Summer,0,2020,2020/2021,Active,Promotion
157701,Al-Batin FC,Ismael Al-Maghrabi,29,Centre-Forward,Al-Bukiryah FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157702,Al-Batin FC,Meshal Al-Enazi,33,Left Midfield,Arar FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157703,Al-Batin FC,Mehdi Rsaissi,30,Centre-Back,Al-Bukiryah FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157704,Al-Batin FC,Hamed Al-Sharief,25,Defence,Al-Bukiryah FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157705,Al-Batin FC,Soltan Ghneman Al-Mutairi,30,Left-Back,Al-Ain FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157706,Al-Batin FC,Muteab Mansour Al-Mutairi,27,Centre-Forward,Al-Orobah FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157707,Al-Batin FC,Lassina Diaby,28,Centre-Forward,Without Club,-,out,Summer,0,2020,2020/2021,Active,Termination of the contract
157708,Al-Batin FC,Maher Othman,29,Defensive Midfield,Without Club,-,out,Summer,0,2020,2020/2021,Active,Termination of the contract
157709,Al-Batin FC,Mohana Al-Oneazi,36,Midfield,Without Club,-,out,Summer,0,2020,2020/2021,Active,Termination of the contract
157710,Al-Batin FC,Seddik Mejri,26,Centre-Back,Without Club,-,out,Summer,0,2020,2020/2021,Active,Termination of the contract
157711,Al-Batin FC,Mohamed Al-Otaibi,27,Attacking Midfield,Al-Wehda FC,"End of loanJun 30, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157712,Abha Club,Mansour Jawhar,24,Goalkeeper,Al-Shoalah FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157713,Abha Club,Saeed Al-Hamsl,24,Right-Back,Najran SC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157714,Abha Club,Ali Al-Mazidi,34,Goalkeeper,Al-Adalah FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157715,Abha Club,Saleh Jamaan Al-Amri,26,Left Winger,Al-Ettifaq FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157716,Abha Club,Abdulrahman Al-Barakah,30,Defensive Midfield,Al-Fayha FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157717,Abha Club,Mohanad Al-Qaydhi,22,Centre-Back,Al-Raed SFC,?,in,Summer,0,2020,2020/2021,Active,Buy
157718,Abha Club,Saeed Ali,29,Left-Back,Al-Faisaly FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157719,Abha Club,Craig Goodwin,28,Left Winger,Al-Wehda FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157720,Abha Club,Riad Sharahili,27,Defensive Midfield,Al-Adalah FC,?,in,Summer,0,2020,2020/2021,Active,Buy
157721,Abha Club,Abdullah Al-Shammari,28,Goalkeeper,Al-Kawkab,?,in,Summer,0,2020,2020/2021,Active,Buy
157722,Abha Club,Thaar Al-Otaibi,21,Left Winger,Al-Hilal SFC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157723,Abha Club,Fahad Mohammed Al-Jumaiya,25,Right Winger,Al-Nassr FC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157724,Abha Club,Carlos Strandberg,24,Centre-Forward,Al-Hazem SC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157725,Abha Club,Saud Zidan,20,Central Midfield,Al-Nassr FC,loan transfer,in,Summer,0,2020,2020/2021,Active,Loan
157726,Abha Club,Hazza Asseri,25,Midfield,Ohod Club,"End of loanAug 4, 2020",in,Summer,0,2020,2020/2021,Active,Loan
157727,Abha Club,Hazza Asseri,25,Midfield,Najran SC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157728,Abha Club,Ahmed Al-Najei,25,Defensive Midfield,Al-Hazem SC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157729,Abha Club,Abdullah Qaisy,30,Right Midfield,Damac FC,free transfer,out,Summer,0,2020,2020/2021,Active,free transfer
157730,Abha Club,Sumaihan Al-Nabit,23,Left Winger,Al-Taawoun FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157731,Abha Club,Mohammed Jafar Al-Hasawi,31,Goalkeeper,Al-Faisaly FC,?,out,Summer,0,2020,2020/2021,Active,Sell
157732,Abha Club,Khaled Al-Khathalan,25,Left-Back,Al-Raed SFC,?,out,Summer,0,2020,2020/2021,Active,Sell
157733,Abha Club,Mansour Jawhar,25,Goalkeeper,Al-Fayha FC,loan transfer,out,Summer,0,2020,2020/2021,Active,Loan
157734,Abha Club,Salim Boukhenchouche,29,Defensive Midfield,ES Sahel,"End of loanOct 6, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157735,Abha Club,Hassan Al-Qead,22,Left Winger,Al-Shabab FC,"End of loanSep 10, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157736,Abha Club,Firas Chaouat,24,Centre-Forward,CS Sfaxien,"End of loanOct 6, 2020",out,Summer,0,2020,2020/2021,Active,Loan
157737,Ittihad Club,Bruno Henrique,30,Central Midfield,Palmeiras,€4.00m,in,Summer,4000000,2020,2020/2021,Active,Buy
157738,Ittihad Club,Ahmed Hegazy,29,Centre-Back,West Brom,Loan fee:€500k,in,Summer,500000,2020,2020/2021,Active,Loan
157739,Ittihad Club,Abdulmajid Al-Sawat,25,Attacking Midfield,Al-Taawoun FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
157740,Ittihad Club,Abdulaziz Al-Jebreen,30,Defensive Midfield,Al-Nassr FC,free transfer,in,Summer,0,2020,2020/2021,Active,free transfer
